"id","ncbi_id","name","name_class","node_rank","parent_ncbi_id","edited_name","left_value","right_value"
2030287576,2030287576,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
2030287575,2030287575,"Doratonotus megalepis","scientific name","species","700791","Doratonotus megalepis",0,0
2030287573,2030287573,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
2030287571,2030287571,"Cirrhilabrus punctatus","scientific name","species","241276","Cirrhilabrus punctatus",0,0
2030287569,2030287569,"Cheilio inermis","scientific name","species","241272","Cheilio inermis",0,0
1844744800,1844744800,"Notolabrus celidotus","scientific name","species","98381","Notolabrus celidotus",0,0
1843817149,1843817149,"Notolabrus celidotus","scientific name","species","98381","Notolabrus celidotus",0,0
1843476419,1843476419,"Coris sandeyeri","scientific name","species","126328","Coris sandeyeri",0,0
1843476413,1843476413,"Bodianus unimaculatus","scientific name","species","241267","Bodianus unimaculatus",0,0
1663342135,1663342135,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
1163939436,1163939436,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
166092607,166092607,"Coris julis","scientific name","species","126328","Coris julis",0,0
531996259,531996259,"Scarus niger","scientific name","species","59660","Scarus niger",0,0
531996257,531996257,"Scarus globiceps","scientific name","species","59660","Scarus globiceps",0,0
531995979,531995979,"Cryptotomus roseus","scientific name","species","90411","Cryptotomus roseus",0,0
531995943,531995943,"Calotomus carolinus","scientific name","species","188111","Calotomus carolinus",0,0
140271096,140271096,"Scarus psittacus","scientific name","species","59660","Scarus psittacus",0,0
140271084,140271084,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
394339847,394339847,"Cetoscarus bicolor","scientific name","species","188106","Cetoscarus bicolor",0,0
394339835,394339835,"Xyrichtys martinicensis","scientific name","species","13763","Xyrichtys martinicensis",0,0
394339833,394339833,"Tautogolabrus adspersus","scientific name","species","34786","Tautogolabrus adspersus",0,0
394339831,394339831,"Tautoga onitis","scientific name","species","202601","Tautoga onitis",0,0
394339829,394339829,"Pteragogus enneacanthus","scientific name","species","202595","Pteragogus enneacanthus",0,0
394339827,394339827,"Halichoeres californicus","scientific name","species","51788","Halichoeres californicus",0,0
394339825,394339825,"Oxycheilinus celebicus","scientific name","species","241326","Oxycheilinus celebicus",0,0
394339823,394339823,"Labropsis australis","scientific name","species","241311","Labropsis australis",0,0
394339821,394339821,"Labrichthys unilineatus","scientific name","species","241305","Labrichthys unilineatus",0,0
394339819,394339819,"Halichoeres bivittatus","scientific name","species","51788","Halichoeres bivittatus",0,0
394339817,394339817,"Gomphosus varius","scientific name","species","8248","Gomphosus varius",0,0
394339815,394339815,"Epibulus insidiator","scientific name","species","241288","Epibulus insidiator",0,0
394339813,394339813,"Epibulus brevis","scientific name","species","241288","Epibulus brevis",0,0
394339811,394339811,"Diproctacanthus xanthurus","scientific name","species","241286","Diproctacanthus xanthurus",0,0
394339809,394339809,"Coris gaimard","scientific name","species","126328","Coris gaimard",0,0
394339807,394339807,"Clepticus parrae","scientific name","species","241278","Clepticus parrae",0,0
394339805,394339805,"Chlorurus sordidus","scientific name","species","126670","Chlorurus sordidus",0,0
380751074,380751074,"Bodianus rufus","scientific name","species","241267","Bodianus rufus",0,0
2045358502,2045358502,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
2043680912,2043680912,"Cheilinus undulatus","scientific name","species","202584","Cheilinus undulatus",0,0
1976731313,1976731313,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731311,1976731311,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731309,1976731309,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731307,1976731307,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731305,1976731305,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731303,1976731303,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1976731301,1976731301,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731299,1976731299,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731297,1976731297,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1976731295,1976731295,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731293,1976731293,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731291,1976731291,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731289,1976731289,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731287,1976731287,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1976731285,1976731285,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731283,1976731283,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1976731281,1976731281,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1976731279,1976731279,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1976731277,1976731277,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731275,1976731275,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731273,1976731273,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731271,1976731271,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731269,1976731269,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1976731267,1976731267,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731265,1976731265,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731263,1976731263,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731261,1976731261,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731259,1976731259,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1976731257,1976731257,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1976731255,1976731255,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1976731253,1976731253,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1976731251,1976731251,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1976731249,1976731249,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1976731247,1976731247,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1844744804,1844744804,"Notolabrus celidotus","scientific name","species","98381","Notolabrus celidotus",0,0
1843817149,1843817149,"Notolabrus celidotus","scientific name","species","98381","Notolabrus celidotus",0,0
1841169385,1841169385,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169384,1841169384,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169383,1841169383,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169382,1841169382,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169381,1841169381,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169380,1841169380,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169379,1841169379,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169377,1841169377,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169376,1841169376,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169375,1841169375,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169374,1841169374,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169373,1841169373,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169372,1841169372,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169371,1841169371,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169370,1841169370,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169369,1841169369,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169368,1841169368,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169366,1841169366,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1841169365,1841169365,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169363,1841169363,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169361,1841169361,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169360,1841169360,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169359,1841169359,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169358,1841169358,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169357,1841169357,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169356,1841169356,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169354,1841169354,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169353,1841169353,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169351,1841169351,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169349,1841169349,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1841169347,1841169347,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169346,1841169346,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169345,1841169345,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169343,1841169343,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169341,1841169341,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169339,1841169339,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169338,1841169338,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169337,1841169337,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1841169335,1841169335,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169334,1841169334,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169332,1841169332,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169331,1841169331,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169330,1841169330,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169328,1841169328,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169327,1841169327,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169325,1841169325,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169323,1841169323,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169322,1841169322,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169320,1841169320,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169319,1841169319,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169317,1841169317,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169316,1841169316,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169315,1841169315,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169314,1841169314,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169312,1841169312,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169310,1841169310,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169309,1841169309,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1841169308,1841169308,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635813353,1635813353,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635813351,1635813351,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813347,1635813347,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813343,1635813343,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813341,1635813341,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813339,1635813339,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813337,1635813337,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813335,1635813335,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813333,1635813333,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813331,1635813331,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813325,1635813325,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813323,1635813323,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813319,1635813319,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813315,1635813315,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813313,1635813313,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813311,1635813311,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813309,1635813309,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813305,1635813305,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813301,1635813301,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813299,1635813299,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813297,1635813297,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813293,1635813293,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813289,1635813289,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813283,1635813283,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813279,1635813279,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813277,1635813277,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813271,1635813271,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813269,1635813269,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813267,1635813267,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635813265,1635813265,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813261,1635813261,"Scarus rubroviolaceus","scientific name","species","59660","Scarus rubroviolaceus",0,0
1635813257,1635813257,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813255,1635813255,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813253,1635813253,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813251,1635813251,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813249,1635813249,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813247,1635813247,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813245,1635813245,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813243,1635813243,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813241,1635813241,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813239,1635813239,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813237,1635813237,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813235,1635813235,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813231,1635813231,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813229,1635813229,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813227,1635813227,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813225,1635813225,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813223,1635813223,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813221,1635813221,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813219,1635813219,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813217,1635813217,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813215,1635813215,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813213,1635813213,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813211,1635813211,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813209,1635813209,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813207,1635813207,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813205,1635813205,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813203,1635813203,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813201,1635813201,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813199,1635813199,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813197,1635813197,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813195,1635813195,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813193,1635813193,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813191,1635813191,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813189,1635813189,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813187,1635813187,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813185,1635813185,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813183,1635813183,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813181,1635813181,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813179,1635813179,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813177,1635813177,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813175,1635813175,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813173,1635813173,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813171,1635813171,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813169,1635813169,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813167,1635813167,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813165,1635813165,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813163,1635813163,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813161,1635813161,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813159,1635813159,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813157,1635813157,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813155,1635813155,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813153,1635813153,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813151,1635813151,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813149,1635813149,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813147,1635813147,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813145,1635813145,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813143,1635813143,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813141,1635813141,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813139,1635813139,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813137,1635813137,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813135,1635813135,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813133,1635813133,"Scarus perrico","scientific name","species","59660","Scarus perrico",0,0
1635813129,1635813129,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813127,1635813127,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813125,1635813125,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813123,1635813123,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813121,1635813121,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813119,1635813119,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813117,1635813117,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813115,1635813115,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813113,1635813113,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813107,1635813107,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813105,1635813105,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813101,1635813101,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813097,1635813097,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813093,1635813093,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813089,1635813089,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813083,1635813083,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813077,1635813077,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813065,1635813065,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813059,1635813059,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813053,1635813053,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813045,1635813045,"Scarus ghobban","scientific name","species","59660","Scarus ghobban",0,0
1635813003,1635813003,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812995,1635812995,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812987,1635812987,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812981,1635812981,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812975,1635812975,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812971,1635812971,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812967,1635812967,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812961,1635812961,"Scarus compressus","scientific name","species","59660","Scarus compressus",0,0
1635812955,1635812955,"Calotomus carolinus","scientific name","species","188111","Calotomus carolinus",0,0
1677650444,1677650444,"Coris debueni","scientific name","species","126328","Coris debueni",0,0
1163939436,1163939436,"Labrus bergylta","scientific name","species","30799","Labrus bergylta",0,0
1321302894,1321302894,"Halichoeres socialis","scientific name","species","51788","Halichoeres socialis",0,0
1321302890,1321302890,"Halichoeres salmofasciatus","scientific name","species","51788","Halichoeres salmofasciatus",0,0
1321302886,1321302886,"Halichoeres poeyi","scientific name","species","51788","Halichoeres poeyi",0,0
1321302882,1321302882,"Halichoeres maculipinna","scientific name","species","51788","Halichoeres maculipinna",0,0
1321302878,1321302878,"Halichoeres nicholsi","scientific name","species","51788","Halichoeres nicholsi",0,0
1321302874,1321302874,"Halichoeres maculipinna","scientific name","species","51788","Halichoeres maculipinna",0,0
1321302870,1321302870,"Halichoeres dispilus","scientific name","species","51788","Halichoeres dispilus",0,0
1321302866,1321302866,"Halichoeres cyanocephalus","scientific name","species","51788","Halichoeres cyanocephalus",0,0
1321302862,1321302862,"Halichoeres chierchiae","scientific name","species","51788","Halichoeres chierchiae",0,0
1321302858,1321302858,"Halichoeres brasiliensis","scientific name","species","51788","Halichoeres brasiliensis",0,0
1321302854,1321302854,"Halichoeres bathyphilus","scientific name","species","51788","Halichoeres bathyphilus",0,0
1321302850,1321302850,"Halichoeres californicus","scientific name","species","51788","Halichoeres californicus",0,0
1189408679,1189408679,"Xyrichtys splendens","scientific name","species","13763","Xyrichtys splendens",0,0
1189408675,1189408675,"Wetmorella albofasciata","scientific name","species","241350","Wetmorella albofasciata",0,0
1189408671,1189408671,"Thalassoma rueppellii","scientific name","species","76337","Thalassoma rueppellii",0,0
1189408667,1189408667,"Thalassoma purpureum","scientific name","species","76337","Thalassoma purpureum",0,0
1189408663,1189408663,"Thalassoma lucasanum","scientific name","species","76337","Thalassoma lucasanum",0,0
1189408659,1189408659,"Thalassoma hardwicke","scientific name","species","76337","Thalassoma hardwicke",0,0
1189408655,1189408655,"Thalassoma duperrey","scientific name","species","76337","Thalassoma duperrey",0,0
1189408651,1189408651,"Thalassoma amblycephalum","scientific name","species","76337","Thalassoma amblycephalum",0,0
1189408647,1189408647,"Symphodus ocellatus","scientific name","species","130471","Symphodus ocellatus",0,0
1189408643,1189408643,"Stethojulis balteata","scientific name","species","241347","Stethojulis balteata",0,0
1189408639,1189408639,"Pteragogus flagellifer","scientific name","species","202595","Pteragogus flagellifer",0,0
1189408635,1189408635,"Pseudolabrus luculentus","scientific name","species","83879","Pseudolabrus luculentus",0,0
1189408631,1189408631,"Pseudocheilinus ocellatus","scientific name","species","241334","Pseudocheilinus ocellatus",0,0
1189408627,1189408627,"Pseudocheilinus evanidus","scientific name","species","241334","Pseudocheilinus evanidus",0,0
1189408623,1189408623,"Paracheilinus lineopunctatus","scientific name","species","587060","Paracheilinus lineopunctatus",0,0
1189408619,1189408619,"Paracheilinus carpenteri","scientific name","species","587060","Paracheilinus carpenteri",0,0
1189408615,1189408615,"Notolabrus fucicola","scientific name","species","98381","Notolabrus fucicola",0,0
1189408611,1189408611,"Macropharyngodon choati","scientific name","species","241317","Macropharyngodon choati",0,0
1189408607,1189408607,"Labropsis manabei","scientific name","species","241311","Labropsis manabei",0,0
1189408603,1189408603,"Labroides pectoralis","scientific name","species","241307","Labroides pectoralis",0,0
1189408599,1189408599,"Hologymnosus annulatus","scientific name","species","241304","Hologymnosus annulatus",0,0
1189408595,1189408595,"Halichoeres zeylonicus","scientific name","species","51788","Halichoeres zeylonicus",0,0
1189408591,1189408591,"Halichoeres semicinctus","scientific name","species","51788","Halichoeres semicinctus",0,0
1189408587,1189408587,"Halichoeres prosopeion","scientific name","species","51788","Halichoeres prosopeion",0,0
1189408583,1189408583,"Halichoeres podostigma","scientific name","species","51788","Halichoeres podostigma",0,0
1189408579,1189408579,"Halichoeres nebulosus","scientific name","species","51788","Halichoeres nebulosus",0,0
1189408575,1189408575,"Halichoeres melanurus","scientific name","species","51788","Halichoeres melanurus",0,0
1189408571,1189408571,"Halichoeres melanochir","scientific name","species","51788","Halichoeres melanochir",0,0
1189408567,1189408567,"Halichoeres leucurus","scientific name","species","51788","Halichoeres leucurus",0,0
1189408563,1189408563,"Halichoeres garnoti","scientific name","species","51788","Halichoeres garnoti",0,0
1189408559,1189408559,"Halichoeres chrysus","scientific name","species","51788","Halichoeres chrysus",0,0
1189408555,1189408555,"Halichoeres brasiliensis","scientific name","species","51788","Halichoeres brasiliensis",0,0
1189408551,1189408551,"Halichoeres aestuaricola","scientific name","species","51788","Halichoeres aestuaricola",0,0
1189408545,1189408545,"Epibulus brevis","scientific name","species","241288","Epibulus brevis",0,0
1189408541,1189408541,"Ctenolabrus rupestris","scientific name","species","171734","Ctenolabrus rupestris",0,0
1189408537,1189408537,"Coris pictoides","scientific name","species","126328","Coris pictoides",0,0
1189408533,1189408533,"Coris hewetti","scientific name","species","126328","Coris hewetti",0,0
1189408529,1189408529,"Coris caudimacula","scientific name","species","126328","Coris caudimacula",0,0
1189408525,1189408525,"Cirrhilabrus scottorum","scientific name","species","241276","Cirrhilabrus scottorum",0,0
1189408521,1189408521,"Cirrhilabrus rubrisquamis","scientific name","species","241276","Cirrhilabrus rubrisquamis",0,0
1189408517,1189408517,"Cirrhilabrus exquisitus","scientific name","species","241276","Cirrhilabrus exquisitus",0,0
